"","wind_dir_trig_to_degrees","surface_air_temperature","total_precipitation","surface_wind_speed","day","to_east","to_west"
"44",-124.386526191801,268.837969462077,0.000370627890030543,10.8574774265289,"20140213",0,1
"45",101.810838675519,272.863505045573,4.08905942966589e-05,10.2620540261269,"20140214",1,0
"46",-26.1174396534949,272.119700113932,0.00010593649974074,9.19210995237033,"20140215",0,1
"47",123.008782912566,267.462153116862,6.83042311777626e-06,6.96178114414215,"20140216",1,0
"48",77.8709931118435,266.033181508382,7.22949278557424e-07,6.0379009693861,"20140217",1,0
"49",17.537307442764,271.334227244059,3.85983982998569e-05,7.97189633051554,"20140218",1,0
"50",17.2807904607732,276.234531402588,0.000129417562680719,7.52277465661367,"20140219",1,0
"51",55.9943956960241,277.063678741455,3.22594288434167e-08,6.60981439054012,"20140220",1,0
"52",11.7563668769601,278.895923614502,0.000141319885680335,7.76509666442871,"20140221",1,0
"53",70.4256346708674,279.700314839681,7.7756231104512e-13,8.05535771449407,"20140222",1,0
"54",61.5531723902302,280.011105855306,1.43582021895733e-06,5.7648415317138,"20140223",1,0
"55",127.73112662314,273.495379130046,8.77958879699492e-05,9.09643389781316,"20140224",1,0
"56",109.269160492296,271.03583017985,2.18104390257897e-05,5.4881477355957,"20140225",1,0
"57",109.404397085867,269.808876037598,3.35191282374581e-05,6.23341558873653,"20140226",1,0
"58",11.5194768419196,267.885195414225,2.40007194673022e-07,8.45436986287435,"20140227",1,0
"59",88.6412455598463,262.950485229492,1.053199631213e-08,4.99117371191581,"20140228",1,0
"60",-23.4018001652916,269.054869333903,3.54630451028237e-11,5.25583867232005,"20140301",0,1
"61",20.5202045655222,274.444681803385,0.00011374105946986,5.11578498284022,"20140302",1,0
"62",100.804569099487,267.565180460612,0.000173819762172419,8.47434018055598,"20140303",1,0
"63",-45.4637091525931,264.57479095459,4.93009651838465e-13,4.38645645231009,"20140304",0,1
"64",56.565942378449,270.412432352702,3.11788680045762e-10,3.54050644487143,"20140305",1,0
"65",-130.411716249138,268.321422576904,1.31100529506452e-09,7.07501542568207,"20140306",0,1
"66",-125.322303033563,271.272715250651,7.58683717701677e-10,5.96821022033691,"20140307",0,1
"67",60.2557876380992,278.419253031413,5.92477028360535e-11,6.00480206807454,"20140308",1,0
"68",144.383581086294,276.578053792318,2.24733586998113e-05,7.42918461561203,"20140309",1,0
"69",57.7912314309164,278.41659673055,1.47200334835443e-07,6.14426430066427,"20140310",1,0
"70",76.3757041299359,285.137222290039,5.58203679179123e-11,7.05570376912753,"20140311",1,0
"71",-10.8659425112261,283.311894734701,8.18308231668359e-05,8.14981939395269,"20140312",0,1
"72",131.646554753798,268.695793151855,1.53864230393689e-07,15.0492358207703,"20140313",1,0
"73",48.9174040351127,273.645729064941,9.85087646039664e-10,8.11492456992467,"20140314",1,0
"74",67.8643291116154,281.330406188965,2.5905808849538e-06,10.4875959157944,"20140315",1,0
"75",-13.9910715318105,274.753094991048,1.01925256582961e-05,7.24019742012024,"20140316",0,1
"76",-130.230024229147,269.810628255208,0.000122042760873834,6.16295394301414,"20140317",0,1
"77",-95.1849890676687,272.778212229411,2.35578673605611e-07,4.79419010877609,"20140318",0,1
"78",-57.8442412788234,274.707160949707,1.58251249449866e-05,6.05140731732051,"20140319",0,1
"79",88.0592555085501,277.951263427734,3.51667263961038e-06,8.67796049515406,"20140320",1,0
"80",115.738295918604,278.187589009603,1.33449551242837e-07,6.49911457300186,"20140321",1,0
"81",30.2877556995929,281.871233622233,5.86455806970051e-07,7.27913452188174,"20140322",1,0
"82",157.937022768258,276.664263407389,8.41082220056263e-07,7.37536692619324,"20140323",1,0
"83",146.277738273845,270.569063822428,2.71545867273441e-08,6.52524442474047,"20140324",1,0
"84",-72.5430082435912,272.160769144694,7.01708052665377e-05,4.48601161440213,"20140325",0,1
"85",101.726416601416,270.771377563477,3.8075838141675e-06,10.291882733504,"20140326",1,0
"86",58.1298877108775,271.665200551351,6.58957573183547e-11,5.88020013769468,"20140327",1,0
"87",9.45827478896658,280.230739593506,1.83710483697327e-05,10.3951623439789,"20140328",1,0
"88",-77.2315239115503,282.685612996419,0.000120033267497395,7.69261835018794,"20140329",0,1
"89",109.965655439198,277.637921651204,0.000748739344999194,11.4725107351939,"20140330",1,0
"90",160.169513148984,278.925543467204,1.66374588322198e-05,12.4122066100438,"20140331",1,0
"91",-85.039294889811,280.567710876465,1.23002907350037e-10,5.97802437345187,"20140401",0,1
"92",69.1058993625909,282.250239054362,8.65181270455947e-06,4.37086813648542,"20140402",1,0
"93",-51.1227229595314,284.978875478109,2.73631617346837e-05,3.87128555277983,"20140403",0,1
"94",-74.8862769045083,281.222775777181,0.00018253386951983,7.64732307195663,"20140404",0,1
"95",97.4820101751149,280.979972839355,7.94063403593744e-06,8.75661008556684,"20140405",1,0
"96",53.097933296925,278.262504577637,8.30369106811617e-12,5.12660666803519,"20140406",1,0
"97",-53.8753450120738,279.157413482666,0.000186148043683332,7.05133354663849,"20140407",0,1
"98",62.7534681138879,283.776039123535,9.03864037127278e-05,8.57273751497269,"20140408",1,0
"99",148.985480963934,283.431433359782,4.56547334327914e-07,6.75246218840281,"20140409",1,0
"100",35.7693304732048,284.217777252197,2.52996993877976e-10,6.8288484364748,"20140410",1,0
"101",37.5296194755034,287.868825276693,1.32517927401803e-05,7.76092938582102,"20140411",1,0
"102",60.7275836701141,288.032703399658,5.15177833069298e-06,4.68140952289104,"20140412",1,0
"103",-1.54938480632543,289.233964284261,1.60781956722496e-06,8.64710003137589,"20140413",0,1
"104",8.013120417279,291.323073069255,2.74254786821378e-06,10.8607182900111,"20140414",1,0
"105",36.0327203984083,287.103619893392,0.000543868081877008,11.0510081847509,"20140415",1,0
"106",78.6838900369158,274.412281036377,3.32405947226129e-05,8.75641918182373,"20140416",1,0
"107",-87.5773275748456,277.627750396729,6.95349799603994e-11,6.19873537619909,"20140417",0,1
"108",-56.2479690050303,277.560212453206,2.02144785355074e-08,4.42683716615041,"20140418",0,1
"109",-66.9331622622138,283.545355478923,3.16055181705563e-10,5.10820470253627,"20140419",0,1
"110",-110.877972659275,282.912746429443,1.79951105868289e-09,6.7516281803449,"20140420",0,1
"111",-58.6820497888302,282.95142364502,1.26829550438733e-21,3.57265077531338,"20140421",0,1
"112",32.7518140822042,286.994013468424,1.06787451261844e-05,5.53617680072784,"20140422",1,0
"113",129.933509713224,282.915693918864,1.05990564710131e-06,10.9287195007006,"20140423",1,0
"114",138.358275348219,280.822216033936,2.80515388695335e-10,7.67915926376979,"20140424",1,0
"115",-73.5787770380827,284.122323354085,0.000281895938243846,6.76478054126104,"20140425",0,1
"116",87.5597944032952,285.921435038249,8.56257765633472e-05,8.21842142939568,"20140426",1,0
"117",117.632734464849,283.774915059408,4.84621227592186e-08,6.91736255089442,"20140427",1,0
"118",-88.0217415148609,283.312758127848,5.39493528555942e-05,5.31338977813721,"20140428",0,1
"119",-63.8846672363192,281.392921447754,0.000148225420465072,9.6252392133077,"20140429",0,1
"120",-68.0184156943725,284.35756556193,0.000579335416356722,10.6309374968211,"20140430",0,1
"121",45.4786306999319,290.700865427653,0.000129879656014964,6.78914318482081,"20140501",1,0
"122",110.882504000434,287.075936635335,4.87276310264425e-07,6.83893861373266,"20140502",1,0
"123",0.322899324305502,287.505252838135,8.20321131792904e-06,4.38127926985423,"20140503",1,0
"124",110.184730765726,287.754099527995,6.9468132721795e-06,7.1009067495664,"20140504",1,0
"125",146.710264725278,284.426254272461,9.59526092608742e-08,6.69470086693764,"20140505",1,0
"126",84.2649567930075,286.833750406901,5.17827847260908e-06,4.22914918760459,"20140506",1,0
"127",-89.0829461204395,285.892339070638,0.000120197488666806,5.21408659219742,"20140507",0,1
"128",12.8256647470146,290.682721455892,3.46346035560903e-05,4.29580159982045,"20140508",1,0
"129",-52.2243873193015,290.606108347575,6.24512943210975e-06,5.27041057745616,"20140509",0,1
"130",34.6640975690164,292.977069854736,4.26349045786386e-05,6.88515943288803,"20140510",1,0
"131",103.732554288143,292.308807373047,2.70478326851585e-05,4.76424514253934,"20140511",1,0
"132",29.0165921547141,293.797712961833,3.28436349655292e-05,4.50162871181965,"20140512",1,0
"133",45.2223085268598,296.889382680257,1.31053967885227e-05,3.57508097340663,"20140513",1,0
"134",-68.4619515389241,288.973550160726,2.00291063568632e-05,6.02495817343394,"20140514",0,1
"135",-43.3084595526654,292.019953409831,2.1009903017936e-05,8.9021066625913,"20140515",0,1
"136",44.0279094435142,290.642667134603,0.00038621371171151,9.60447363058726,"20140516",1,0
"137",116.530963093536,285.950262705485,3.02212573780973e-07,5.82430225610733,"20140517",1,0
"138",144.828317107777,285.528677622477,1.17804006549704e-07,5.61458485325177,"20140518",1,0
"139",143.01011971102,287.457976023356,5.81691053172517e-08,4.89004924893379,"20140519",1,0
"140",66.0904058805872,290.39560953776,1.33129713761829e-07,3.28806798656782,"20140520",1,0
"141",-26.1233664761181,291.350457509359,4.53136923397324e-05,3.77723079919815,"20140521",0,1
"142",79.087176167359,294.010901133219,9.77394326279561e-05,5.13171635071437,"20140522",1,0
"143",135.378295639757,290.413959503174,6.17412022544765e-07,8.22340871890386,"20140523",1,0
"144",145.082704452018,288.512911478678,5.39981313825895e-06,6.74790171782176,"20140524",1,0
"145",144.028863110809,292.196755727132,2.21686799600264e-06,3.31774166226387,"20140525",1,0
"146",66.1288159122686,294.901592254639,7.41249682281055e-13,4.59439403315385,"20140526",1,0
"147",74.1881746867405,296.189885457357,5.31190367756629e-05,6.04605263471603,"20140527",1,0
"148",99.0313009713063,295.062333424886,4.87494592865308e-05,5.17425734798114,"20140528",1,0
"149",-76.3789794092795,286.131318410238,0.00017916535337766,5.73823873202006,"20140529",0,1
"150",-40.5968667882297,288.353140513102,1.48965773405507e-05,3.02285791933537,"20140530",0,1
"151",-89.301680546989,292.253512064616,4.50252332854599e-06,5.92673486471176,"20140531",0,1
"152",-22.3970862316766,290.317591349284,1.3019040440731e-06,4.88890612125397,"20140601",0,1
"153",11.5016877469705,291.040069580078,6.81347194960343e-08,6.31336438655853,"20140602",1,0
"154",44.538969125851,295.202843983968,1.73387273984342e-05,5.32222877939542,"20140603",1,0
"155",113.279475031752,296.217553456624,2.0893046640348e-06,4.76389063398043,"20140604",1,0
"156",39.6502062845768,292.969233194987,0.000722772406504646,7.59963846206665,"20140605",1,0
"157",153.105940499909,291.087673187256,6.76778775243747e-08,5.64730817079544,"20140606",1,0
"158",-46.9946786153902,293.696285247803,5.58450681531486e-12,2.55901198834181,"20140607",0,1
"159",-14.0802960693193,294.794614156087,5.21083302415331e-07,5.75036120911439,"20140608",0,1
"160",22.2012676295885,295.159843444824,4.82491535270431e-05,4.63411508500576,"20140609",1,0
"161",50.4085321138463,296.54133605957,0.000212213179717461,3.16843988001347,"20140610",1,0
"162",-75.9597883757003,295.503960927327,5.67124225199223e-05,5.85344350834688,"20140611",0,1
"163",-58.3342938830284,293.013167063395,0.000158588401973248,7.23282412687937,"20140612",0,1
"164",-1.35918710558705,295.457490285238,8.34080080191294e-05,4.44655913114548,"20140613",0,1
"165",132.096986389361,291.958721160889,4.82662496873824e-06,7.09816222389539,"20140614",1,0
"166",75.6932767410859,291.540252685547,1.49684862989452e-09,4.20226514339447,"20140615",1,0
"167",7.01829275633769,296.566382090251,1.40415172578582e-06,2.5796447172761,"20140616",1,0
"168",75.7205458787945,299.186182657878,3.69819657256206e-05,4.83327865600586,"20140617",1,0
"169",75.6845650111038,299.274943033854,7.45533519269278e-05,6.93331776062648,"20140618",1,0
"170",-16.0047413461682,296.987134297689,0.000176560773979872,5.03110547860463,"20140619",0,1
"171",79.7958770471671,293.0116259257,6.1263533186563e-09,5.08657269676526,"20140620",1,0
"172",-91.098547057795,293.773031870524,1.61102329232499e-05,2.88708757360776,"20140621",0,1
"173",-116.508653351613,293.265712738037,3.9564484419922e-05,2.41023512432973,"20140622",0,1
"174",-14.6139530828651,294.592358907064,4.56540580155244e-06,5.93996089696884,"20140623",0,1
"175",-3.10979405762186,294.934205373128,1.67534949824244e-06,6.94297077258428,"20140624",0,1
"176",-3.29714812859854,297.146399180094,2.96157964214672e-05,6.19830459356308,"20140625",0,1
"177",128.753704952043,296.962465922038,1.48765311678289e-05,6.05355219046275,"20140626",1,0
"178",-23.1775221424118,296.7770652771,2.8991000969351e-05,4.74277646342913,"20140627",0,1
"179",-35.6506074487524,295.186281840007,2.21118824554149e-06,4.59354471166929,"20140628",0,1
"180",5.2540148535327,295.437747955322,1.07326479792391e-06,5.3604600528876,"20140629",1,0
"181",-2.11879243162122,296.082963307699,2.54570359932889e-06,5.21683951218923,"20140630",0,1
"182",3.92355190053945,298.296590169271,6.56108386465348e-06,6.03412232796351,"20140701",1,0
"183",17.000607592132,300.223676045736,1.58342445502058e-05,4.64340896407763,"20140702",1,0
"184",32.8792912554694,299.836641947428,7.26223612825076e-05,2.51532832657297,"20140703",1,0
"185",91.2495484025737,294.412428538005,1.92316547185101e-05,9.02172416448593,"20140704",1,0
"186",136.155864233047,292.654205322266,7.29506309554056e-11,6.33798782030741,"20140705",1,0
"187",42.618782991536,294.756028493245,3.178165841566e-15,5.09757151206334,"20140706",1,0
"188",33.9359276027314,297.979208628337,3.6620691753105e-07,7.20621329545975,"20140707",1,0
"189",37.035009613103,299.169976552327,1.63741340064846e-05,7.37391934792201,"20140708",1,0
"190",48.4362237685677,297.298834482829,1.86504645777556e-05,5.3377914528052,"20140709",1,0
"191",-67.7809500022171,296.212743123372,2.93181122591098e-05,4.34849080443382,"20140710",0,1
"192",-118.860173526309,296.297529856364,3.51838983381943e-05,3.14643369118373,"20140711",0,1
"193",3.13627802056348,297.674884796143,1.44249437047013e-05,4.84161492188772,"20140712",1,0
"194",9.5777095605397,298.105959574382,3.0786098553411e-06,6.58240046103795,"20140713",1,0
"195",29.4093273053354,298.913593292236,0.00011558661935851,4.03829096754392,"20140714",1,0
"196",73.2488549203468,297.408288319906,0.000386123570327375,3.1280209372441,"20140715",1,0
"197",124.939050377666,295.068042755127,0.000141925913341427,4.622560719649,"20140716",1,0
"198",134.509944807013,294.071846008301,7.13276288403601e-08,5.02662673592567,"20140717",1,0
"199",-74.6015319855358,294.710648854574,3.5631055883556e-09,3.32757358253002,"20140718",0,1
"200",-44.3533689430226,295.59689839681,1.37145260324193e-06,3.94661590953668,"20140719",0,1
"201",-77.7356312990846,295.418383280436,4.01632111864577e-06,2.8028885871172,"20140720",0,1
"202",-35.2305154497766,296.202489217122,1.02130975392356e-05,4.15269684791565,"20140721",0,1
"203",-5.41116965343551,297.495413462321,8.20761185120015e-06,4.59838905930519,"20140722",0,1
"204",24.6879543405649,299.229829152425,2.26573009361649e-06,5.04724575082461,"20140723",1,0
"205",58.2639441476085,296.05998357137,3.82575784068501e-06,5.23562817772229,"20140724",1,0
"206",14.9972906907173,293.987504323324,1.73589198571023e-11,4.55743831396103,"20140725",1,0
"207",36.9442578402341,296.20179494222,2.54841080185029e-07,3.48267312844594,"20140726",1,0
"208",24.7420032591715,297.627235412598,0.00015957371502869,4.92369311054548,"20140727",1,0
"209",81.263613986464,296.317907969157,4.02860872175855e-05,7.71353367964427,"20140728",1,0
"210",127.928293786294,291.90732828776,8.9915043114767e-08,5.22082350651423,"20140729",1,0
"211",104.511109027852,292.433497111003,9.50623283794509e-10,3.9097447792689,"20140730",1,0
"212",39.967750002078,295.462070465088,6.38341476862555e-07,4.27848317225774,"20140731",1,0
"213",4.25565661588762,295.82389831543,2.51477737265304e-05,5.20498304565748,"20140801",1,0
"214",-81.314803914803,294.474597930908,3.27073212247342e-05,4.13460913300514,"20140802",0,1
"215",-41.6954617639669,294.662155151367,7.32904300093651e-05,3.30913574745258,"20140803",0,1
"216",67.5746057053415,295.39405186971,1.00008822226568e-05,2.57695068667332,"20140804",1,0
"217",25.7308941703492,297.643998463949,2.87360313322438e-09,1.69720645993948,"20140805",1,0
"218",125.940297787974,296.240283966064,5.40781048237922e-06,4.22836705048879,"20140806",1,0
"219",88.6923820222299,295.962179819743,3.62698006813507e-09,5.24079341689746,"20140807",1,0
"220",-21.3351986118236,294.952303568522,9.40982231370531e-11,3.93868241210779,"20140808",0,1
"221",-64.4748272560021,296.302519480387,8.86745626410485e-09,2.74900088210901,"20140809",0,1
"222",-29.2889042629596,296.806896209717,6.47301506617737e-07,3.24260568122069,"20140810",0,1
"223",-20.0998018471827,295.783808390299,4.12959925254255e-06,5.93388942877452,"20140811",0,1
"224",-34.1825929862008,295.198585510254,0.000409786899884542,7.99117269118627,"20140812",0,1
"225",94.6232819404248,295.962004343669,6.97902153963999e-05,6.57653844356537,"20140813",1,0
"226",98.9886487689101,293.232139587402,2.89050953246791e-07,5.97803162535032,"20140814",1,0
"227",117.315634215376,291.960467020671,2.33843201561121e-11,5.28962778051694,"20140815",1,0
"228",89.2399282421164,293.686250050863,2.24802729368076e-11,3.48228614528974,"20140816",1,0
"229",99.5904009270472,296.065931955973,7.2883556021455e-06,6.08734285831451,"20140817",1,0
"230",-87.7713329802081,295.033632914225,2.81440700966584e-07,3.71125410497189,"20140818",0,1
"231",-68.3468024775094,296.092103322347,1.10965725070855e-05,4.28487335642179,"20140819",0,1
"232",-11.5364037413979,296.724997202555,1.32854772042871e-06,5.13973126808802,"20140820",0,1
"233",21.4711205801657,297.01974105835,1.63542257117418e-05,3.57217195133368,"20140821",1,0
"234",-5.66818964590112,297.031724294027,2.45898263528943e-05,3.12514823550979,"20140822",0,1
"235",-66.3699906916778,294.56009165446,0.000130569872756799,5.17497859398524,"20140823",0,1
"236",-105.914291178806,293.486694335938,5.88134207646362e-06,4.12068705757459,"20140824",0,1
"237",-55.441374158484,295.147211710612,9.91534155299229e-08,2.7974468767643,"20140825",0,1
"238",3.54048940029548,296.674229939779,1.07860399190087e-26,3.02927391727765,"20140826",1,0
"239",40.5304975125639,297.866643269857,1.2122355758093e-09,2.92196424926321,"20140827",1,0
"240",140.898718365474,296.947143554688,7.65190098440797e-07,6.69819829861323,"20140828",1,0
"241",-78.926316929967,292.815527598063,5.00642108787937e-11,4.00992397467295,"20140829",0,1
"242",-22.6975925770882,294.775493621826,1.07046284938406e-05,6.00080917278926,"20140830",0,1
"243",19.97300005159,298.499201456706,1.20832817932145e-05,5.8043286104997,"20140831",1,0
"244",57.5004668285644,298.672920227051,4.9903979136919e-05,3.15400710701942,"20140901",1,0
"245",47.8952534034337,300.024946848551,1.17585381502749e-05,5.49977737665176,"20140902",1,0
"246",45.537003916871,297.05514272054,2.88706474263663e-06,3.7596430554986,"20140903",1,0
"247",-28.9837652240422,297.710648854574,1.2168681061131e-06,4.3033198316892,"20140904",0,1
"248",7.93127847226835,299.050584157308,1.31466761862005e-05,3.99097157021364,"20140905",1,0
"249",51.258608175371,299.284576416016,5.16629916091915e-06,4.88040466109912,"20140906",1,0
"250",-76.8535697098707,294.348468780518,1.14909492711738e-05,6.22751877705256,"20140907",0,1
"251",-117.412052041081,292.882083892822,3.54079740397894e-07,6.49670980374018,"20140908",0,1
"252",-103.808902687184,293.172205607096,9.80355662250076e-06,5.80441560347875,"20140909",0,1
"253",-59.9583246372228,294.184811909993,3.7803886243637e-07,4.47119770447413,"20140910",0,1
"254",33.4851529064606,296.810698191325,1.45807976916027e-05,6.94990120331446,"20140911",1,0
"255",-2.33195185592247,292.974004109701,2.55920267339116e-08,6.11263507604599,"20140912",0,1
"256",-35.585909026823,290.839726765951,0.000132655972233218,4.86741644144058,"20140913",0,1
"257",102.933024365574,287.523657480876,4.01719640330533e-08,5.00372099876404,"20140914",1,0
"258",-87.2980325793793,289.593280792236,2.26548416291767e-17,2.32358046869437,"20140915",0,1
"259",89.8508442595539,291.457202911377,9.21657486404364e-06,5.84916770458221,"20140916",1,0
"260",-87.5616463738662,290.711739857992,3.53732628373867e-09,3.03121104836464,"20140917",0,1
"261",7.56413327225755,291.416798909505,6.63813470131553e-06,2.58962862193584,"20140918",1,0
"262",-113.001968543851,290.03266398112,1.19872109525613e-07,4.96090589960416,"20140919",0,1
"263",-27.0810657199096,292.420027414958,2.83299592969873e-06,6.26646363735199,"20140920",0,1
"264",21.5038980661273,294.610303243001,3.73332982831152e-06,3.69940889875094,"20140921",1,0
"265",120.020296431941,291.386412302653,2.65752930772578e-07,8.54640183846156,"20140922",1,0
"266",25.4581109671126,287.57807413737,3.11233733230054e-10,4.72288518647353,"20140923",1,0
"267",-92.9657689164831,289.558731079102,3.08409837988191e-12,6.08724763989449,"20140924",0,1
"268",-144.633010805606,289.028249104818,0.000453430278867017,7.94186460971832,"20140925",0,1
"269",-75.6151077517745,290.518733978271,5.28804063905375e-10,5.45459787050883,"20140926",0,1
"270",-135.161288432851,292.735725402832,0,4.12189926703771,"20140927",0,1
"271",57.2976069899481,293.743776957194,2.63304129372776e-22,2.76505045592785,"20140928",1,0
"272",17.5511000261926,292.828346252441,9.76257090543518e-07,2.3468275765578,"20140929",1,0
"273",-19.4672835114399,292.306461334229,5.62041532248259e-06,3.67541565497716,"20140930",0,1
"274",-36.9934025112197,291.552750905355,6.21065446466673e-05,3.49492118755976,"20141001",0,1
"275",-91.9688017143067,291.664586385091,3.70767763039718e-06,2.13288765400648,"20141002",0,1
"276",-26.9659374172665,291.034282684326,7.53906952392451e-06,7.00012262662252,"20141003",0,1
"277",59.4583604488251,289.718811035156,0.00012619085142281,8.81301254034042,"20141004",1,0
"278",81.6472929287126,282.774862925212,1.74521813667283e-10,5.84062522649765,"20141005",1,0
"279",2.92493559782773,286.698580423991,2.72066035814532e-07,7.57928385337194,"20141006",1,0
"280",13.3985451215944,289.703893025716,6.57769217961383e-05,8.50524401664734,"20141007",1,0
"281",63.9018142272064,290.596219380697,8.66877510456258e-05,8.76398509740829,"20141008",1,0
"282",95.5896081611096,288.488850911458,4.18209893648014e-10,6.52593194444974,"20141009",1,0
"283",-32.7394465661679,285.708695729574,0.000118345910297956,3.857548336188,"20141010",0,1
"284",-105.826089268839,285.402127583822,0.000216458284000964,4.69403525193532,"20141011",0,1
"285",-122.496060040357,284.50465520223,1.05838202750134e-08,4.47167008121808,"20141012",0,1
"286",-30.5602087307614,288.072579701742,3.73120831985337e-05,6.06519768635432,"20141013",0,1
"287",-22.2247324079168,293.237139383952,1.76985195139423e-05,9.40475120147069,"20141014",0,1
"288",-33.3254903102696,294.018065134684,0.000195684183078508,10.5690214832624,"20141015",0,1
"289",38.705875103264,288.765066782633,9.64798964560032e-05,5.04551296432813,"20141016",1,0
"290",65.6754882888659,288.648087819417,6.01145349795236e-08,6.34401118755341,"20141017",1,0
"291",87.5584388970393,288.215716044108,8.85028108392009e-08,8.68516182899475,"20141018",1,0
"292",134.86764522777,282.188884735107,2.79097883512658e-07,8.68957453966141,"20141019",1,0
"293",58.1229042852416,283.377815246582,2.60349863351061e-09,4.90493143598239,"20141020",1,0
"294",59.0320183865292,286.380671183268,2.20226356759667e-05,3.8959861745437,"20141021",1,0
"295",28.1264862982366,284.767203013102,0.00016511725455833,8.84492367506027,"20141022",1,0
"296",151.597075079617,284.464916229248,4.41578382985123e-06,11.8147579828898,"20141023",1,0
"297",134.20399804058,286.085389455159,1.70495378927216e-09,8.99174106121063,"20141024",1,0
"298",104.767393689424,285.860244750977,1.1420818718112e-11,7.49388297398885,"20141025",1,0
"299",110.448942325888,287.329575856527,3.79138324265819e-09,9.91670282681783,"20141026",1,0
"300",101.88795195725,285.698080698649,9.564330217767e-21,5.43180952469508,"20141027",1,0
"301",18.8629629619573,289.210936228434,3.02969893005891e-19,6.84902624289195,"20141028",1,0
"302",92.8183091068697,288.801598866781,3.06461331903837e-05,6.35949222246806,"20141029",1,0
"303",142.638119989229,283.119543711344,3.79509698481921e-08,5.44762007395426,"20141030",1,0
"304",-42.1045769808019,281.648756663005,4.09757111204575e-07,3.20244443913301,"20141031",0,1
